At frame 0, car 1 is located at coordinates [626.55, 629.35] with a bounding box of width 310.66 and height 237.87.
 At frame 4, person 2 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, person 3 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, person 4 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, person 6 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, car 7 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, person 10 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 

=====================================================

At frame 4, person 9 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, car 8 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, person 5 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 4, truck 12 is located at coordinates [624.16, 629.44] with a bounding box of width 309.47 and height 239.35.
 At frame 5, car 1 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, person 3 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, person 2 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, person 4 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, person 6 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, car 8 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, car 7 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, person 9 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, truck 12 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 5, person 10 is located at coordinates [628.75, 630.16] with a bounding box of width 304.52 and height 237.51.
 At frame 6, car 1 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 3 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 2 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 4 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 6 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, car 7 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, car 8 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 9 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 10 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 14 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, truck 12 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 6, person 5 is located at coordinates [622.82, 630.63] with a bounding box of width 309.09 and height 236.14.
 At frame 7, car 1 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 2 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 3 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 4 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, car 7 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 6 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, car 8 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 9 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 10 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 14 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, truck 12 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 7, person 5 is located at coordinates [619.34, 630.71] with a bounding box of width 311.57 and height 234.02.
 At frame 8, car 1 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, person 2 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, person 3 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, person 4 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, car 7 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, person 6 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, car 8 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, person 9 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, person 14 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, truck 12 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 8, car 13 is located at coordinates [619.46, 631.62] with a bounding box of width 309.14 and height 231.83.
 At frame 9, car 1 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 

=====================================================

At frame 9, person 2 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 3 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 4 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, car 7 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 6 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 9 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, car 8 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 14 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 10 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, truck 12 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, person 15 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 9, car 13 is located at coordinates [619.04, 631.44] with a bounding box of width 308.88 and height 231.49.
 At frame 10, car 1 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 2 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 3 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 4 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, car 7 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, car 8 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 10 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 6 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 9 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 14 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, truck 12 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, person 15 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 10, car 13 is located at coordinates [618.47, 631.66] with a bounding box of width 308.21 and height 230.08.
 At frame 11, car 1 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 2 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 3 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 4 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, car 7 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, car 8 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 10 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 6 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 9 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 14 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, truck 12 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, person 15 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 11, car 13 is located at coordinates [618.49, 631.68] with a bounding box of width 307.16 and height 229.60.
 At frame 12, car 1 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 2 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 3 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 4 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, car 7 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, car 8 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 14 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 9 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, truck 12 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 6 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, person 10 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 At frame 12, car 13 is located at coordinates [616.71, 631.41] with a bounding box of width 306.63 and height 228.76.
 

=====================================================

At frame 13, car 1 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 2 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 3 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 4 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, car 7 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, car 8 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 14 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 6 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 9 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, person 10 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 13, truck 12 is located at coordinates [616.00, 631.51] with a bounding box of width 306.11 and height 226.80.
 At frame 14, car 1 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 2 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 3 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 4 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, car 7 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, car 8 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 14 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 10 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 6 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, person 9 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, truck 12 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 14, car 13 is located at coordinates [613.09, 631.44] with a bounding box of width 306.99 and height 226.05.
 At frame 15, car 1 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 2 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 3 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 4 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, car 7 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, car 8 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 6 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 14 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 10 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, person 9 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, truck 12 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 15, car 13 is located at coordinates [611.88, 631.36] with a bounding box of width 306.97 and height 223.55.
 At frame 16, car 1 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 2 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 3 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 4 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 6 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, car 8 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, car 7 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 9 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, car 13 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 10 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 16, person 14 is located at coordinates [608.59, 631.13] with a bounding box of width 308.25 and height 221.65.
 At frame 17, car 1 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 2 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 3 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 4 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 

=====================================================

At frame 17, person 6 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, car 7 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, car 8 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, car 13 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 9 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 14 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 10 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 17, person 16 is located at coordinates [606.96, 631.18] with a bounding box of width 308.33 and height 222.49.
 At frame 18, car 1 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 3 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 2 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 4 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 6 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, car 7 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, car 8 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 16 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 10 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 9 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, car 13 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 18, person 14 is located at coordinates [603.67, 631.89] with a bounding box of width 309.52 and height 220.37.
 At frame 19, car 1 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 3 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 2 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 4 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, car 7 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 6 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 16 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, car 8 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 10 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 9 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, car 13 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 17 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 19, person 14 is located at coordinates [602.65, 631.54] with a bounding box of width 307.94 and height 219.21.
 At frame 20, car 1 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 3 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 2 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 4 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, car 7 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 6 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, car 8 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 16 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 17 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, car 13 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 9 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 10 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 20, person 14 is located at coordinates [599.12, 631.83] with a bounding box of width 309.37 and height 216.36.
 At frame 21, car 1 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 3 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 2 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 4 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 

=====================================================

At frame 21, person 6 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, car 7 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 17 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 16 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, car 8 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 9 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, car 13 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 10 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 21, person 14 is located at coordinates [595.85, 632.11] with a bounding box of width 310.89 and height 217.54.
 At frame 22, car 1 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 2 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 3 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 4 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 6 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, car 7 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, car 8 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 17 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 16 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 9 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 10 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, car 13 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 22, person 14 is located at coordinates [592.51, 632.79] with a bounding box of width 310.50 and height 214.73.
 At frame 23, car 1 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 2 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 3 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 4 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, car 7 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 6 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 17 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, car 13 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 16 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, car 8 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
 At frame 23, person 10 is located at coordinates [588.74, 633.68] with a bounding box of width 311.26 and height 213.14.
