At frame 0, car 1 is located at coordinates [509.34, 439.25] with a bounding box of width 65.66 and height 47.50.
 At frame 1, car 10 is located at coordinates [509.42, 439.16] with a bounding box of width 65.65 and height 47.63.
 At frame 2, bus 7 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 1 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, person 6 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, person 4 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 2 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 5 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, bus 3 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, person 8 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 9 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 12 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 11 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 2, car 10 is located at coordinates [775.19, 424.80] with a bounding box of width 63.54 and height 63.94.
 At frame 3, bus 7 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 1 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, person 4 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 2 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, person 6 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 5 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, bus 3 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, person 8 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 9 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 12 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 11 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 3, car 10 is located at coordinates [775.15, 424.79] with a bounding box of width 63.57 and height 64.12.
 At frame 4, person 4 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, car 1 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, bus 7 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, car 2 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 

=====================================================

At frame 4, car 5 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, person 6 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, person 8 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, bus 3 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, car 9 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, car 10 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, car 11 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 4, car 12 is located at coordinates [1057.37, 432.35] with a bounding box of width 36.09 and height 76.89.
 At frame 5, car 1 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, person 4 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, bus 7 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, car 5 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, car 2 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, person 8 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, bus 3 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, person 6 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, car 9 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, car 11 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, car 10 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 5, car 12 is located at coordinates [509.15, 439.35] with a bounding box of width 65.97 and height 47.50.
 At frame 6, bus 7 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, person 4 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 1 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 2 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 5 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, person 8 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, bus 3 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 9 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 10 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 11 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, car 12 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 6, person 6 is located at coordinates [775.25, 424.61] with a bounding box of width 63.12 and height 64.20.
 At frame 7, person 4 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, bus 7 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 1 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 2 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 5 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, person 8 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, bus 3 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 9 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 10 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 11 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 7, car 12 is located at coordinates [1059.49, 432.55] with a bounding box of width 42.74 and height 77.51.
 At frame 8, person 4 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, bus 7 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 1 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 5 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 2 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, person 6 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, person 8 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 

=====================================================

At frame 8, bus 3 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 9 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 10 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 12 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 8, car 11 is located at coordinates [1060.10, 432.66] with a bounding box of width 45.08 and height 77.25.
 At frame 9, person 4 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 1 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, bus 7 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 5 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 2 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, person 8 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 9 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, person 6 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 10 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, bus 3 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 11 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 9, car 12 is located at coordinates [1061.40, 433.12] with a bounding box of width 44.79 and height 76.24.
 At frame 10, person 4 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 1 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, bus 7 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 5 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 2 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, person 8 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, bus 3 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 9 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 10 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, person 6 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 11 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 10, car 12 is located at coordinates [1061.29, 433.35] with a bounding box of width 45.98 and height 76.39.
 At frame 11, person 4 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, bus 7 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 1 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, person 6 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 5 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 2 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, person 8 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, bus 3 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 9 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 10 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 12 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 11, car 11 is located at coordinates [1061.30, 434.05] with a bounding box of width 46.36 and height 76.49.
 At frame 12, person 4 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, bus 7 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, car 1 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, person 6 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, car 5 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, car 2 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, person 8 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, car 9 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, bus 3 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 

=====================================================

At frame 12, car 10 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, car 12 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 12, car 11 is located at coordinates [1063.46, 434.57] with a bounding box of width 44.07 and height 75.69.
 At frame 13, person 4 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 1 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, bus 7 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 5 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, person 6 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 2 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, person 8 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, bus 3 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 9 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 10 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 12 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 13, car 11 is located at coordinates [1065.10, 434.43] with a bounding box of width 42.07 and height 75.90.
 At frame 14, person 4 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 1 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 5 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, bus 7 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 2 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, person 8 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, person 6 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 9 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, bus 3 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 10 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 12 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 14, car 11 is located at coordinates [1067.40, 432.71] with a bounding box of width 40.29 and height 77.45.
 At frame 15, person 4 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 1 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 5 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, bus 7 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, person 6 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 2 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, person 8 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, bus 3 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 9 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 10 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 12 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 15, car 11 is located at coordinates [1069.99, 432.58] with a bounding box of width 37.70 and height 77.28.
 At frame 16, person 4 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, car 1 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, person 6 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, car 2 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, car 5 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, bus 7 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, person 8 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, car 10 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, car 9 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 16, car 12 is located at coordinates [1073.13, 432.53] with a bounding box of width 35.61 and height 77.94.
 At frame 17, person 4 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 

=====================================================

At frame 17, car 1 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, car 2 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, person 6 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, car 5 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, bus 7 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, person 8 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, car 10 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, car 9 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 17, car 12 is located at coordinates [1077.64, 431.73] with a bounding box of width 31.72 and height 78.63.
 At frame 18, person 4 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, car 1 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, car 2 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, person 6 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, car 5 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, person 8 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, bus 7 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, car 9 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, car 10 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 18, car 12 is located at coordinates [1080.57, 431.77] with a bounding box of width 32.53 and height 77.82.
 At frame 19, person 4 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 1 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 2 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 5 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, person 8 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, bus 7 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 9 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, person 6 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 10 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 12 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 19, car 13 is located at coordinates [1083.78, 431.24] with a bounding box of width 33.48 and height 78.71.
 At frame 20, person 4 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 2 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 1 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 5 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, person 6 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, person 8 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, bus 7 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 9 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 10 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 13 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 20, car 12 is located at coordinates [1085.00, 431.96] with a bounding box of width 33.71 and height 77.88.
 At frame 21, person 4 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, car 1 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, car 2 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, car 5 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, person 6 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, person 8 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, bus 7 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, car 9 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 21, car 10 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 

=====================================================

At frame 21, car 12 is located at coordinates [1086.04, 432.33] with a bounding box of width 32.47 and height 77.21.
 At frame 22, person 4 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 1 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 2 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 5 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, person 6 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, person 8 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, bus 7 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 9 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 10 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 13 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 22, car 12 is located at coordinates [1087.47, 432.55] with a bounding box of width 34.42 and height 77.57.
 At frame 23, car 1 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, person 4 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, car 2 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, person 6 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, car 5 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, person 8 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, bus 7 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, car 9 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, car 10 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, car 12 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 23, car 13 is located at coordinates [509.46, 439.35] with a bounding box of width 65.36 and height 47.12.
 At frame 24, car 1 is located at coordinates [509.46, 439.35] with a bounding box of width 65.33 and height 47.11.
 At frame 24, person 4 is located at coordinates [509.46, 439.35] with a bounding box of width 65.33 and height 47.11.
 At frame 24, car 2 is located at coordinates [509.46, 439.35] with a bounding box of width 65.33 and height 47.11.
 At frame 24, person 6 is located at coordinates [509.46, 439.35] with a bounding box of width 65.33 and height 47.11.
 At frame 24, car 5 is located at coordinates [509.46, 439.35] with a bounding box of width 65.33 and height 47.11.
 At frame 24, person 8 is located at coordinates [509.46, 439.35] with a bounding box of width 65.33 and height 47.11.
