At frame 0, car 1 is located at coordinates [718.63, 661.87] with a bounding box of width 53.73 and height 43.25.
 At frame 4, car 6 is located at coordinates [768.40, 613.32] with a bounding box of width 96.71 and height 126.88.
 At frame 4, car 5 is located at coordinates [768.40, 613.32] with a bounding box of width 96.71 and height 126.88.
 At frame 4, car 9 is located at coordinates [768.40, 613.32] with a bounding box of width 96.71 and height 126.88.
 At frame 4, truck 8 is located at coordinates [768.40, 613.32] with a bounding box of width 96.71 and height 126.88.
 At frame 5, bus 2 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, car 1 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, car 3 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, person 4 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, car 6 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, car 5 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, truck 8 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, car 9 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 5, bus 7 is located at coordinates [764.08, 615.82] with a bounding box of width 96.69 and height 125.70.
 At frame 6, car 1 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 

=====================================================

At frame 6, car 3 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, bus 2 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, person 4 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, car 6 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, car 5 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, truck 8 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, truck 7 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 6, car 9 is located at coordinates [695.48, 669.32] with a bounding box of width 53.68 and height 44.66.
 At frame 7, bus 2 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, car 1 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, person 4 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, car 3 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, car 5 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, car 6 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, truck 8 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, bus 7 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 7, car 9 is located at coordinates [753.78, 616.05] with a bounding box of width 98.56 and height 126.22.
 At frame 8, bus 2 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 8, car 1 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 8, person 4 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 8, car 5 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 8, car 3 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 8, car 6 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 8, bus 7 is located at coordinates [747.80, 616.72] with a bounding box of width 97.58 and height 124.66.
 At frame 9, car 1 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, person 4 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, car 3 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, car 6 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, bus 2 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, car 5 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, bus 7 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 9, truck 8 is located at coordinates [679.85, 665.84] with a bounding box of width 53.39 and height 45.29.
 At frame 10, car 1 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, person 4 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, bus 2 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, car 3 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, car 5 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, car 6 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, bus 7 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 10, truck 8 is located at coordinates [674.38, 664.84] with a bounding box of width 52.85 and height 44.25.
 At frame 11, car 1 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 11, bus 2 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 11, person 4 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 11, car 3 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 11, car 6 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 11, car 5 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 11, truck 8 is located at coordinates [667.89, 662.96] with a bounding box of width 53.67 and height 43.82.
 At frame 12, car 1 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 12, bus 2 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 12, car 3 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 

=====================================================

At frame 12, person 4 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 12, car 6 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 12, truck 8 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 12, car 13 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 12, car 5 is located at coordinates [662.75, 660.47] with a bounding box of width 52.86 and height 44.04.
 At frame 13, bus 2 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, car 1 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, person 4 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, car 3 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, car 6 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, car 5 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, truck 8 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, bus 7 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 13, car 13 is located at coordinates [718.38, 607.79] with a bounding box of width 96.83 and height 125.17.
 At frame 14, car 1 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, person 4 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, bus 2 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, car 3 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, car 6 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, truck 8 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, car 5 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 14, bus 7 is located at coordinates [651.65, 657.07] with a bounding box of width 53.96 and height 44.50.
 At frame 15, car 1 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, bus 2 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, car 3 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, person 4 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, car 6 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, car 5 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, car 13 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, truck 8 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 15, bus 7 is located at coordinates [645.91, 655.54] with a bounding box of width 52.23 and height 44.44.
 At frame 16, bus 2 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, car 1 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, car 3 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, person 4 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, car 5 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, truck 8 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, bus 7 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 16, car 6 is located at coordinates [700.19, 604.04] with a bounding box of width 95.01 and height 125.33.
 At frame 17, car 1 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, car 3 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, person 4 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, car 6 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, truck 8 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, bus 2 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, car 17 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, car 5 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 17, truck 7 is located at coordinates [634.73, 654.61] with a bounding box of width 53.19 and height 44.30.
 At frame 18, car 3 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, car 1 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 

=====================================================

At frame 18, person 4 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, bus 2 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, bus 7 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, car 6 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, truck 8 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, car 5 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 18, car 17 is located at coordinates [450.88, 649.59] with a bounding box of width 78.61 and height 61.42.
 At frame 19, car 1 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, car 3 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, person 4 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, bus 7 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, car 5 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, car 6 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, bus 2 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 19, truck 8 is located at coordinates [622.34, 654.80] with a bounding box of width 53.55 and height 43.97.
 At frame 20, car 1 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, bus 2 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, person 4 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, car 3 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, car 5 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, car 6 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, bus 7 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 20, truck 8 is located at coordinates [617.34, 654.15] with a bounding box of width 52.64 and height 45.01.
 At frame 21, car 1 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, bus 2 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, person 4 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, car 3 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, bus 7 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, car 17 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, car 6 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, car 5 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 21, truck 8 is located at coordinates [610.71, 654.93] with a bounding box of width 53.87 and height 44.68.
 At frame 22, car 3 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, bus 2 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, car 1 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, person 4 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, truck 8 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, car 6 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, bus 7 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, car 17 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 22, car 5 is located at coordinates [414.84, 649.00] with a bounding box of width 81.93 and height 65.09.
 At frame 23, car 1 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, person 4 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, car 3 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, bus 2 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, truck 8 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, car 5 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, car 6 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, car 22 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 23, truck 7 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 

=====================================================

At frame 23, car 17 is located at coordinates [597.30, 655.35] with a bounding box of width 52.54 and height 44.81.
 At frame 24, car 1 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, person 4 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, car 3 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, truck 8 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, bus 2 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, car 6 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, car 5 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, car 22 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, car 17 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 24, truck 7 is located at coordinates [591.47, 655.24] with a bounding box of width 53.78 and height 44.42.
 At frame 25, car 1 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, car 3 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, person 4 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, bus 2 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, truck 8 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, car 6 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, bus 7 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 25, car 5 is located at coordinates [584.94, 655.80] with a bounding box of width 53.36 and height 44.20.
 At frame 26, car 1 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, person 4 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, car 3 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, truck 8 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, car 22 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, bus 7 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, car 6 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, car 5 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 26, bus 2 is located at coordinates [577.94, 655.20] with a bounding box of width 53.84 and height 44.56.
 At frame 27, car 3 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, car 1 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, person 4 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, bus 2 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, bus 7 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, car 22 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, truck 8 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, car 5 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, car 6 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, car 28 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 27, car 17 is located at coordinates [366.85, 649.08] with a bounding box of width 84.50 and height 67.45.
 At frame 28, car 1 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, person 4 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, bus 2 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, car 3 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, car 22 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, car 5 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, car 6 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, truck 8 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, truck 29 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, car 17 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 28, truck 7 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 

=====================================================

At frame 28, car 28 is located at coordinates [565.18, 654.65] with a bounding box of width 53.05 and height 43.91.
 At frame 29, car 3 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, car 1 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, person 4 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, bus 2 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, car 22 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, truck 8 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, bus 7 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, car 17 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, car 6 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, car 5 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 29, car 29 is located at coordinates [345.67, 645.77] with a bounding box of width 89.47 and height 68.87.
 At frame 30, car 3 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, car 1 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, person 4 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, car 22 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, truck 8 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, bus 2 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, car 6 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, car 29 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, car 5 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, car 17 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 30, truck 7 is located at coordinates [334.03, 646.64] with a bounding box of width 90.54 and height 68.32.
 At frame 31, car 1 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, car 3 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, person 4 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, car 22 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, car 5 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, truck 7 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, car 17 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, bus 2 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
 At frame 31, truck 8 is located at coordinates [544.76, 652.28] with a bounding box of width 52.20 and height 43.16.
