At frame 0, car 1 is located at coordinates [1551.16, 617.30] with a bounding box of width 368.23 and height 333.64.
 At frame 4, car 2 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 1 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 4 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 3 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, person 5 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 10 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 7 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, person 6 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 8 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 15 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 9 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 13 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 11 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 12 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 17 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 14 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 4, car 19 is located at coordinates [0.34, 646.21] with a bounding box of width 224.13 and height 235.36.
 At frame 5, car 1 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 2 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 3 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 4 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, person 5 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 7 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 10 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, person 6 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 8 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 9 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 15 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 13 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 11 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 12 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 14 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 20 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 

=====================================================

At frame 5, car 17 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 21 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 5, car 19 is located at coordinates [1568.29, 614.85] with a bounding box of width 350.98 and height 337.52.
 At frame 6, car 1 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 2 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 3 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, person 5 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 4 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 10 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 7 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 8 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, person 6 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 9 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 13 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 15 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 12 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 11 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 20 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 17 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 21 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 14 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 6, car 19 is located at coordinates [1568.39, 614.84] with a bounding box of width 350.81 and height 338.27.
 At frame 7, car 1 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 2 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 3 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, person 5 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 4 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 7 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 10 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, person 6 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 9 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 8 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 13 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 11 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 12 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 20 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 17 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 15 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 21 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 14 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 7, car 19 is located at coordinates [1569.40, 613.98] with a bounding box of width 349.80 and height 338.48.
 At frame 8, car 1 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 2 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 3 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, person 5 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 7 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 10 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 4 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 8 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 9 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 

=====================================================

At frame 8, person 6 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 13 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 11 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 12 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 20 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 15 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 17 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 14 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 19 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 8, car 21 is located at coordinates [1572.03, 613.61] with a bounding box of width 347.17 and height 339.04.
 At frame 9, car 1 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 2 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 3 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 4 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 7 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, person 5 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 10 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, person 6 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 8 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 9 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 12 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 11 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 13 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 22 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 17 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 20 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 14 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 16 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 9, car 19 is located at coordinates [1576.67, 613.93] with a bounding box of width 342.53 and height 338.24.
 At frame 10, car 1 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 2 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 4 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 3 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 7 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, person 5 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 10 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, person 6 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 8 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 9 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 12 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 11 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 13 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 22 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 15 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 14 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 17 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 19 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 20 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 10, car 21 is located at coordinates [1580.26, 615.04] with a bounding box of width 338.94 and height 336.80.
 At frame 11, car 1 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 

=====================================================

At frame 11, car 2 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 3 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 7 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 4 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, person 5 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 10 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 8 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, person 6 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 12 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 9 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 11 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 13 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 22 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 15 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 17 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 19 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 21 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 11, car 14 is located at coordinates [1582.75, 615.14] with a bounding box of width 336.47 and height 336.54.
 At frame 12, car 1 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 3 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 2 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, person 5 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 7 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 10 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 4 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 8 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, person 6 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 9 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 12 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 11 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 17 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 22 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 13 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 16 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 14 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 21 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 15 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 20 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 12, car 19 is located at coordinates [1586.37, 615.00] with a bounding box of width 332.84 and height 336.25.
 At frame 13, car 1 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 2 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 3 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 4 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 7 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, person 5 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 10 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 8 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 9 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, person 6 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 12 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 

=====================================================

At frame 13, car 13 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 22 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 16 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 11 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 21 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 15 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 14 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 17 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 20 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 13, car 19 is located at coordinates [1589.49, 615.29] with a bounding box of width 329.78 and height 336.94.
 At frame 14, car 1 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 2 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 3 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, person 5 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 4 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 7 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 10 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 9 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 8 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, person 6 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 12 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 13 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 16 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 11 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 22 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 17 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 19 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
 At frame 14, car 21 is located at coordinates [1594.58, 618.79] with a bounding box of width 324.67 and height 333.34.
