At frame 0, car 1 is located at coordinates [1446.41, 618.83] with a bounding box of width 472.58 and height 367.86.
 At frame 7, car 12 is located at coordinates [1626.04, 594.07] with a bounding box of width 293.29 and height 389.61.
 At frame 8, car 2 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 

=====================================================

At frame 8, car 1 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 14 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 4 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 6 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 5 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 11 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, person 7 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 8 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, person 9 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, person 24 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 8, car 12 is located at coordinates [1153.12, 609.13] with a bounding box of width 412.79 and height 259.46.
 At frame 9, car 2 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 1 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 4 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 14 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, person 7 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 11 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 6 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 5 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 8 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 12 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, person 24 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 9, car 13 is located at coordinates [1160.50, 609.57] with a bounding box of width 420.81 and height 269.52.
 At frame 10, car 2 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 4 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 1 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 14 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 5 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, person 7 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 11 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 8 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 6 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, person 24 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 12 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 10, car 13 is located at coordinates [1166.74, 608.43] with a bounding box of width 435.40 and height 280.52.
 At frame 11, car 2 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 4 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 1 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 14 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, person 7 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 11 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 8 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 6 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, truck 5 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, car 12 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 11, person 24 is located at coordinates [1176.60, 608.56] with a bounding box of width 448.49 and height 291.18.
 At frame 12, car 2 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 4 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 5 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 14 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 

=====================================================

At frame 12, person 7 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 11 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 1 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 6 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 8 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 10 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 12, car 12 is located at coordinates [1183.58, 607.59] with a bounding box of width 466.45 and height 299.49.
 At frame 13, car 2 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 4 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 14 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 5 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 11 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, person 7 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 6 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 8 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, car 10 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 13, person 24 is located at coordinates [1189.62, 605.70] with a bounding box of width 486.31 and height 309.59.
 At frame 14, car 2 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 4 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 5 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 14 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 11 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 8 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 6 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, person 7 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, car 10 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 14, person 34 is located at coordinates [1203.18, 605.97] with a bounding box of width 499.88 and height 321.32.
 At frame 15, car 2 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 4 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 5 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 11 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 6 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 14 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, person 7 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 8 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 10 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, person 36 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, person 34 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, person 37 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 15, car 12 is located at coordinates [1209.63, 605.04] with a bounding box of width 520.83 and height 335.52.
 At frame 16, car 2 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 4 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 14 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 5 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 11 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 10 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, person 7 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 6 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, car 8 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 16, person 36 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 

=====================================================

At frame 16, person 34 is located at coordinates [1218.65, 602.89] with a bounding box of width 542.41 and height 350.63.
 At frame 17, car 2 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 4 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 5 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 14 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 11 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 10 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, person 7 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 8 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 6 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, person 34 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, person 36 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 17, car 12 is located at coordinates [1231.68, 598.42] with a bounding box of width 558.81 and height 360.74.
 At frame 18, car 2 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 4 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 5 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 14 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 10 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 11 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, person 7 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 8 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 6 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, person 36 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, person 34 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 18, car 12 is located at coordinates [1243.90, 594.81] with a bounding box of width 580.33 and height 369.74.
 At frame 19, car 2 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 4 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 5 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 14 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, person 7 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 11 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 8 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, person 34 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 10 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, person 36 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 19, car 6 is located at coordinates [1255.90, 591.33] with a bounding box of width 601.50 and height 381.73.
 At frame 20, car 2 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 4 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 5 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, person 7 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 11 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 8 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 14 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, person 34 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 6 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 10 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, person 36 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, person 42 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 20, car 13 is located at coordinates [1267.84, 588.75] with a bounding box of width 623.92 and height 392.58.
 At frame 21, car 2 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 

=====================================================

At frame 21, car 4 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, car 5 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, person 7 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, car 11 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, car 8 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, person 34 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, car 6 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, car 10 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, person 36 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, person 42 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 21, car 13 is located at coordinates [1277.26, 582.12] with a bounding box of width 641.63 and height 399.65.
 At frame 22, car 2 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, car 5 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, car 4 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, person 7 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, person 34 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, car 6 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, car 8 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, car 11 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, car 10 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, person 36 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 22, person 42 is located at coordinates [1291.60, 577.48] with a bounding box of width 627.77 and height 409.96.
 At frame 23, car 2 is located at coordinates [1301.79, 574.59] with a bounding box of width 617.46 and height 418.27.
 At frame 23, car 5 is located at coordinates [1301.79, 574.59] with a bounding box of width 617.46 and height 418.27.
 At frame 23, car 4 is located at coordinates [1301.79, 574.59] with a bounding box of width 617.46 and height 418.27.
 At frame 23, person 7 is located at coordinates [1301.79, 574.59] with a bounding box of width 617.46 and height 418.27.
 At frame 23, person 34 is located at coordinates [1301.79, 574.59] with a bounding box of width 617.46 and height 418.27.
 At frame 23, car 8 is located at coordinates [1301.79, 574.59] with a bounding box of width 617.46 and height 418.27.
