At frame 0, car 1 is located at coordinates [0.31, 175.18] with a bounding box of width 329.84 and height 318.43.
 At frame 6, car 4 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, car 6 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, car 7 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, car 13 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, car 8 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, person 5 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, car 12 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 6, car 10 is located at coordinates [0.69, 199.59] with a bounding box of width 237.79 and height 304.62.
 At frame 7, car 3 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 1 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 2 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 4 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 6 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 13 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 7 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 8 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, person 5 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 7, car 12 is located at coordinates [92.04, 193.22] with a bounding box of width 333.57 and height 212.33.
 At frame 8, car 3 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 1 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 2 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 4 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 6 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 7 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, person 5 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 8 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 14 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 13 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 10 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 8, car 12 is located at coordinates [69.11, 192.99] with a bounding box of width 350.40 and height 218.23.
 At frame 9, car 3 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 1 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 2 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 4 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 6 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 7 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, person 5 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 8 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 14 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 

=====================================================

At frame 9, car 10 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 9, car 12 is located at coordinates [54.09, 193.43] with a bounding box of width 362.23 and height 223.75.
 At frame 10, car 3 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 1 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 2 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 4 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 6 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 7 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, person 5 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 14 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 8 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 12 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 10, car 10 is located at coordinates [34.31, 194.84] with a bounding box of width 379.69 and height 228.39.
 At frame 11, car 3 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 1 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 2 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 4 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 6 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 7 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 14 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, person 5 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 8 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 10 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, car 12 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 11, person 9 is located at coordinates [17.65, 195.25] with a bounding box of width 392.35 and height 233.44.
 At frame 12, car 3 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 1 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 2 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 4 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 6 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 7 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, person 5 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 14 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 8 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 13 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 10 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 12, car 12 is located at coordinates [1.00, 194.06] with a bounding box of width 404.18 and height 240.58.
 At frame 13, car 3 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 2 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 4 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 1 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 6 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 7 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, person 5 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 14 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 8 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 10 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 13, car 12 is located at coordinates [0.16, 195.71] with a bounding box of width 401.63 and height 246.97.
 At frame 14, car 3 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 2 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 

=====================================================

At frame 14, car 4 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, person 5 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 6 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 1 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 7 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 14 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 8 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 14, car 10 is located at coordinates [0.53, 195.11] with a bounding box of width 398.75 and height 255.24.
 At frame 15, car 3 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 2 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 4 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 6 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 7 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, person 5 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 1 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 14 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 8 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 15, car 10 is located at coordinates [0.60, 194.62] with a bounding box of width 391.85 and height 263.60.
 At frame 16, car 3 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 2 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 4 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 6 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, person 5 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 7 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 14 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 8 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 16, car 10 is located at coordinates [0.39, 196.31] with a bounding box of width 385.29 and height 272.39.
 At frame 17, car 3 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 2 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 4 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 6 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, person 5 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 7 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 8 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 14 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 17, car 10 is located at coordinates [0.92, 198.12] with a bounding box of width 380.79 and height 282.33.
 At frame 18, car 3 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 2 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 4 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 6 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, person 5 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 7 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 8 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 14 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 13 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 18, car 10 is located at coordinates [0.81, 200.15] with a bounding box of width 375.67 and height 290.24.
 At frame 19, car 3 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 2 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 4 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 6 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 

=====================================================

At frame 19, person 5 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 7 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 8 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 14 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 13 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 19, car 10 is located at coordinates [1.04, 202.36] with a bounding box of width 369.58 and height 297.42.
 At frame 20, car 3 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 2 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 4 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 7 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 6 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, person 5 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 14 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 8 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 10 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 20, car 13 is located at coordinates [1.20, 202.29] with a bounding box of width 362.37 and height 306.00.
 At frame 21, car 3 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 2 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 4 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 6 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, person 5 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 8 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 14 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 7 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 21, car 10 is located at coordinates [0.68, 202.45] with a bounding box of width 355.73 and height 315.88.
 At frame 22, car 3 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 2 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 4 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 6 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 7 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, person 5 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 14 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 8 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 22, car 10 is located at coordinates [0.54, 202.42] with a bounding box of width 348.83 and height 320.80.
 At frame 23, car 3 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 2 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 4 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 6 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 7 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, person 5 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 14 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 8 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 13 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 23, car 10 is located at coordinates [0.41, 201.60] with a bounding box of width 342.36 and height 335.23.
 At frame 24, car 3 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 24, car 2 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 24, car 4 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 24, car 6 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 24, person 5 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 24, car 14 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 

=====================================================

At frame 24, car 7 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 24, car 10 is located at coordinates [0.73, 197.91] with a bounding box of width 336.19 and height 341.63.
 At frame 25, car 3 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, car 2 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, car 4 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, car 6 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, person 5 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, car 7 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, car 14 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 25, car 8 is located at coordinates [0.78, 194.14] with a bounding box of width 326.82 and height 347.60.
 At frame 26, car 3 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, car 2 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, car 4 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, car 6 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, person 5 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, car 14 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, car 7 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 26, car 8 is located at coordinates [0.65, 187.48] with a bounding box of width 316.92 and height 363.14.
 At frame 27, car 2 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, car 3 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, car 4 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, car 6 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, person 5 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, car 8 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, car 7 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 27, car 14 is located at coordinates [217.40, 257.26] with a bounding box of width 214.69 and height 150.72.
 At frame 28, car 2 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
 At frame 28, car 3 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
 At frame 28, car 4 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
 At frame 28, person 5 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
 At frame 28, car 6 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
 At frame 28, car 7 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
 At frame 28, car 8 is located at coordinates [206.75, 255.99] with a bounding box of width 222.87 and height 153.73.
