At frame 0, car 1 is located at coordinates [351.77, 401.80] with a bounding box of width 165.60 and height 91.43.
 At frame 3, car 8 is located at coordinates [297.12, 401.49] with a bounding box of width 183.88 and height 97.39.
 At frame 3, car 9 is located at coordinates [297.12, 401.49] with a bounding box of width 183.88 and height 97.39.
 At frame 3, car 10 is located at coordinates [297.12, 401.49] with a bounding box of width 183.88 and height 97.39.
 At frame 3, car 11 is located at coordinates [297.12, 401.49] with a bounding box of width 183.88 and height 97.39.
 At frame 4, car 1 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 2 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 3 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, motorcycle 4 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 6 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 

=====================================================

At frame 4, car 5 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 7 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 8 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 9 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 10 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 15 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 4, car 11 is located at coordinates [273.49, 400.38] with a bounding box of width 192.71 and height 103.04.
 At frame 5, car 1 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 2 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 6 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 5 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 3 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, motorcycle 4 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 7 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 8 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 9 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 10 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 11 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 5, car 15 is located at coordinates [263.29, 399.78] with a bounding box of width 197.19 and height 104.70.
 At frame 6, car 1 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 2 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, motorcycle 4 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 6 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 3 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 5 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 7 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 8 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 9 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 10 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 15 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 11 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 6, car 16 is located at coordinates [251.24, 399.76] with a bounding box of width 201.83 and height 106.61.
 At frame 7, car 2 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 1 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 6 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 3 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 5 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 7 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, motorcycle 4 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 8 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 9 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 10 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 11 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 7, car 15 is located at coordinates [982.55, 380.03] with a bounding box of width 293.29 and height 164.42.
 At frame 8, car 2 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 1 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 6 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 3 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 5 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 7 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 

=====================================================

At frame 8, car 8 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, motorcycle 4 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 9 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 10 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 11 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 8, car 15 is located at coordinates [983.25, 378.88] with a bounding box of width 294.73 and height 168.94.
 At frame 9, car 2 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 1 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 6 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 3 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 5 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 7 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 8 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 9 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, motorcycle 4 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 10 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 11 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 9, car 15 is located at coordinates [985.55, 377.46] with a bounding box of width 293.74 and height 175.04.
 At frame 10, car 2 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 1 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 6 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 5 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 3 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 7 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 8 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 9 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, motorcycle 4 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 10 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 11 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 10, car 15 is located at coordinates [987.30, 376.76] with a bounding box of width 292.07 and height 179.74.
 At frame 11, car 2 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 1 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 6 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 3 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 7 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 5 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 8 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 9 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, motorcycle 4 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 10 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 11 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 11, car 15 is located at coordinates [990.76, 376.94] with a bounding box of width 288.32 and height 184.64.
 At frame 12, car 2 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 1 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 6 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 3 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 5 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 7 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 8 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 9 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 

=====================================================

At frame 12, car 10 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 11 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 12, car 15 is located at coordinates [992.83, 376.29] with a bounding box of width 286.19 and height 190.50.
 At frame 13, car 2 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 1 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 6 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 3 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 5 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 7 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 8 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 9 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 10 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 11 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 13, car 15 is located at coordinates [995.59, 374.55] with a bounding box of width 283.24 and height 193.62.
 At frame 14, car 2 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 1 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 6 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 7 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 3 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 5 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 8 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 9 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 10 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 11 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 14, car 15 is located at coordinates [999.22, 371.80] with a bounding box of width 279.66 and height 202.48.
 At frame 15, car 2 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 1 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 6 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 3 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 7 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 5 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 9 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 8 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 10 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 11 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 15, car 15 is located at coordinates [1003.67, 369.21] with a bounding box of width 275.71 and height 210.74.
 At frame 16, car 2 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 1 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 6 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 3 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 7 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 8 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 9 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 10 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 5 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 11 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 16, car 15 is located at coordinates [1009.87, 369.09] with a bounding box of width 269.40 and height 219.22.
 At frame 17, car 2 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 1 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 6 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 

=====================================================

At frame 17, car 3 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 7 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 9 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 5 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 8 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 10 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 11 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 17, car 15 is located at coordinates [1017.32, 368.83] with a bounding box of width 262.06 and height 225.64.
 At frame 18, car 2 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 6 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 1 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 3 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 7 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 8 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 9 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 5 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 10 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 11 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 18, car 15 is located at coordinates [1021.83, 365.46] with a bounding box of width 257.51 and height 235.62.
 At frame 19, car 2 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 1 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 6 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 7 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 3 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 8 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 9 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 5 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 10 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 11 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 19, car 15 is located at coordinates [1026.89, 363.28] with a bounding box of width 252.44 and height 245.73.
 At frame 20, car 2 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 1 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 6 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 3 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 7 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 8 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 5 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 9 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 10 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 11 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 15 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 20, car 18 is located at coordinates [1033.46, 362.36] with a bounding box of width 245.84 and height 251.84.
 At frame 21, car 2 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 1 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 6 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 7 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 3 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 8 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 9 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 10 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 

=====================================================

At frame 21, car 5 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 11 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 21, car 15 is located at coordinates [1041.55, 360.27] with a bounding box of width 237.96 and height 262.70.
 At frame 22, car 2 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 1 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 6 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 7 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 3 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 9 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 8 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 5 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 10 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 11 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 22, car 15 is located at coordinates [1049.81, 357.63] with a bounding box of width 229.55 and height 276.24.
 At frame 23, car 2 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 1 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 6 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 3 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 7 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 5 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 8 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 9 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 10 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 11 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 23, car 15 is located at coordinates [1059.33, 355.85] with a bounding box of width 220.14 and height 283.21.
 At frame 24, car 1 is located at coordinates [0.34, 384.05] with a bounding box of width 291.74 and height 157.42.
 At frame 24, car 2 is located at coordinates [0.34, 384.05] with a bounding box of width 291.74 and height 157.42.
 At frame 24, car 6 is located at coordinates [0.34, 384.05] with a bounding box of width 291.74 and height 157.42.
 At frame 24, car 3 is located at coordinates [0.34, 384.05] with a bounding box of width 291.74 and height 157.42.
 At frame 24, car 7 is located at coordinates [0.34, 384.05] with a bounding box of width 291.74 and height 157.42.
